item	Genome_ID	Species	RefSeq	Assembly_ID	Assembly_ID_norm	Strain	Genome_in_HOMD	HOMD_ID	G_ID
H_influenzae_str_40P92H1_id_GCA_002985345_1	H_influenzae_str_40P92H1_id_GCA_002985345_1	H_influenzae	Yes	GCA_002985345_1	GCA_002985345.1	40P92H1	no	NA	G_0448
H_influenzae_str_E_id_GCA_007897155_1	H_influenzae_str_E_id_GCA_007897155_1	H_influenzae	Yes	GCA_007897155_1	GCA_007897155.1	E	no	NA	G_0449
H_influenzae_str_Hi359_id_GCA_000833855_1	H_influenzae_str_Hi359_id_GCA_000833855_1	H_influenzae	Yes	GCA_000833855_1	GCA_000833855.1	Hi359	no	NA	G_0450
H_influenzae_str_96P6H1_id_GCA_002988995_1	H_influenzae_str_96P6H1_id_GCA_002988995_1	H_influenzae	Yes	GCA_002988995_1	GCA_002988995.1	96P6H1	no	NA	G_0451
H_influenzae_str_47P36H1_id_GCA_002991445_1	H_influenzae_str_47P36H1_id_GCA_002991445_1	H_influenzae	Yes	GCA_002991445_1	GCA_002991445.1	47P36H1	no	NA	G_0452
H_influenzae_str_ODiD_0819_id_GCA_017871735_1	H_influenzae_str_ODiD_0819_id_GCA_017871735_1	H_influenzae	Yes	GCA_017871735_1	GCA_017871735.1	ODiD_0819	no	NA	G_0453
H_influenzae_str_19P172H1_id_GCA_002985045_1	H_influenzae_str_19P172H1_id_GCA_002985045_1	H_influenzae	Yes	GCA_002985045_1	GCA_002985045.1	19P172H1	no	NA	G_0454
H_influenzae_str_839_HINF_id_GCA_001059185_1	H_influenzae_str_839_HINF_id_GCA_001059185_1	H_influenzae	Yes	GCA_001059185_1	GCA_001059185.1	839_HINF	no	NA	G_0455
H_influenzae_str_55P21H1_id_GCA_002988465_1	H_influenzae_str_55P21H1_id_GCA_002988465_1	H_influenzae	Yes	GCA_002988465_1	GCA_002988465.1	55P21H1	no	NA	G_0456
H_influenzae_str_138P2H1_id_GCA_002989545_1	H_influenzae_str_138P2H1_id_GCA_002989545_1	H_influenzae	Yes	GCA_002989545_1	GCA_002989545.1	138P2H1	no	NA	G_0457
H_influenzae_str_14P33H2_id_GCA_002991265_1	H_influenzae_str_14P33H2_id_GCA_002991265_1	H_influenzae	Yes	GCA_002991265_1	GCA_002991265.1	14P33H2	no	NA	G_0458
H_influenzae_str_P620_6998_id_GCA_003414705_1	H_influenzae_str_P620_6998_id_GCA_003414705_1	H_influenzae	Yes	GCA_003414705_1	GCA_003414705.1	P620_6998	no	NA	G_0459
H_influenzae_str_PTHi_12851_id_GCA_900407605_1	H_influenzae_str_PTHi_12851_id_GCA_900407605_1	H_influenzae	Yes	GCA_900407605_1	GCA_900407605.1	PTHi_12851	no	NA	G_0460
H_influenzae_str_14P35H1_id_GCA_002989695_1	H_influenzae_str_14P35H1_id_GCA_002989695_1	H_influenzae	Yes	GCA_002989695_1	GCA_002989695.1	14P35H1	no	NA	G_0461
H_influenzae_str_14P23H1_id_GCA_002989615_1	H_influenzae_str_14P23H1_id_GCA_002989615_1	H_influenzae	Yes	GCA_002989615_1	GCA_002989615.1	14P23H1	no	NA	G_0462
H_influenzae_str_HI1413_id_GCA_001298185_1	H_influenzae_str_HI1413_id_GCA_001298185_1	H_influenzae	Yes	GCA_001298185_1	GCA_001298185.1	HI1413	no	NA	G_0463
H_influenzae_str_A_id_GCA_007897005_1	H_influenzae_str_A_id_GCA_007897005_1	H_influenzae	Yes	GCA_007897005_1	GCA_007897005.1	A	no	NA	G_0464
H_influenzae_str_PTHi_10983_id_GCA_900407385_1	H_influenzae_str_PTHi_10983_id_GCA_900407385_1	H_influenzae	Yes	GCA_900407385_1	GCA_900407385.1	PTHi_10983	no	NA	G_0465
H_influenzae_str_8_id_GCA_003203075_1	H_influenzae_str_8_id_GCA_003203075_1	H_influenzae	Yes	GCA_003203075_1	GCA_003203075.1	8	no	NA	G_0466
H_influenzae_str_P638_3144_id_GCA_003414715_1	H_influenzae_str_P638_3144_id_GCA_003414715_1	H_influenzae	Yes	GCA_003414715_1	GCA_003414715.1	P638_3144	no	NA	G_0467
H_influenzae_str_14P41H1_id_GCA_002989715_1	H_influenzae_str_14P41H1_id_GCA_002989715_1	H_influenzae	Yes	GCA_002989715_1	GCA_002989715.1	14P41H1	no	NA	G_0468
H_influenzae_str_14P46H1_id_GCA_002989765_1	H_influenzae_str_14P46H1_id_GCA_002989765_1	H_influenzae	Yes	GCA_002989765_1	GCA_002989765.1	14P46H1	no	NA	G_0469
H_influenzae_str_AS4_id_GCA_021391195_1	H_influenzae_str_AS4_id_GCA_021391195_1	H_influenzae	Yes	GCA_021391195_1	GCA_021391195.1	AS4	no	NA	G_0470
H_influenzae_str_101P19H1_id_GCA_002989095_1	H_influenzae_str_101P19H1_id_GCA_002989095_1	H_influenzae	Yes	GCA_002989095_1	GCA_002989095.1	101P19H1	no	NA	G_0471
H_influenzae_str_81P25H1_id_GCA_002986795_1	H_influenzae_str_81P25H1_id_GCA_002986795_1	H_influenzae	Yes	GCA_002986795_1	GCA_002986795.1	81P25H1	no	NA	G_0472
H_influenzae_str_135P30H1_id_GCA_002989535_1	H_influenzae_str_135P30H1_id_GCA_002989535_1	H_influenzae	Yes	GCA_002989535_1	GCA_002989535.1	135P30H1	no	NA	G_0473
H_influenzae_str_AS012779_id_GCA_010603795_1	H_influenzae_str_AS012779_id_GCA_010603795_1	H_influenzae	Yes	GCA_010603795_1	GCA_010603795.1	AS012779	no	NA	G_0474
H_influenzae_str_96P29H1_id_GCA_002988945_1	H_influenzae_str_96P29H1_id_GCA_002988945_1	H_influenzae	Yes	GCA_002988945_1	GCA_002988945.1	96P29H1	no	NA	G_0475
H_influenzae_str_49P5H1_id_GCA_002985375_1	H_influenzae_str_49P5H1_id_GCA_002985375_1	H_influenzae	Yes	GCA_002985375_1	GCA_002985375.1	49P5H1	no	NA	G_0476
H_influenzae_str_51P4H_id_GCA_002985485_1	H_influenzae_str_51P4H_id_GCA_002985485_1	H_influenzae	Yes	GCA_002985485_1	GCA_002985485.1	51P4H	no	NA	G_0477
H_influenzae_str_99P27H1_id_GCA_002989055_1	H_influenzae_str_99P27H1_id_GCA_002989055_1	H_influenzae	Yes	GCA_002989055_1	GCA_002989055.1	99P27H1	no	NA	G_0478
H_influenzae_str_69P7H1_id_GCA_002986025_1	H_influenzae_str_69P7H1_id_GCA_002986025_1	H_influenzae	Yes	GCA_002986025_1	GCA_002986025.1	69P7H1	no	NA	G_0479
H_influenzae_str_69P2H1_id_GCA_002986125_1	H_influenzae_str_69P2H1_id_GCA_002986125_1	H_influenzae	Yes	GCA_002986125_1	GCA_002986125.1	69P2H1	no	NA	G_0480
H_influenzae_str_31P7H7_id_GCA_002985175_1	H_influenzae_str_31P7H7_id_GCA_002985175_1	H_influenzae	Yes	GCA_002985175_1	GCA_002985175.1	31P7H7	no	NA	G_0481
H_influenzae_str_54P33H2_id_GCA_002988415_1	H_influenzae_str_54P33H2_id_GCA_002988415_1	H_influenzae	Yes	GCA_002988415_1	GCA_002988415.1	54P33H2	no	NA	G_0482
H_influenzae_str_Hi9_id_GCA_021391035_1	H_influenzae_str_Hi9_id_GCA_021391035_1	H_influenzae	Yes	GCA_021391035_1	GCA_021391035.1	Hi9	no	NA	G_0483
H_influenzae_str_84P8H1_id_GCA_002987735_1	H_influenzae_str_84P8H1_id_GCA_002987735_1	H_influenzae	Yes	GCA_002987735_1	GCA_002987735.1	84P8H1	no	NA	G_0484
H_influenzae_str_101P53H1_id_GCA_002989155_1	H_influenzae_str_101P53H1_id_GCA_002989155_1	H_influenzae	Yes	GCA_002989155_1	GCA_002989155.1	101P53H1	no	NA	G_0485
H_influenzae_str_127P5H1_id_GCA_002990975_1	H_influenzae_str_127P5H1_id_GCA_002990975_1	H_influenzae	Yes	GCA_002990975_1	GCA_002990975.1	127P5H1	no	NA	G_0486
H_influenzae_str_46P30H6_id_GCA_002990535_1	H_influenzae_str_46P30H6_id_GCA_002990535_1	H_influenzae	Yes	GCA_002990535_1	GCA_002990535.1	46P30H6	no	NA	G_0487
H_influenzae_str_33P18H2_id_GCA_002984525_1	H_influenzae_str_33P18H2_id_GCA_002984525_1	H_influenzae	Yes	GCA_002984525_1	GCA_002984525.1	33P18H2	no	NA	G_0488
H_influenzae_str_124P37H1_id_GCA_002984905_1	H_influenzae_str_124P37H1_id_GCA_002984905_1	H_influenzae	Yes	GCA_002984905_1	GCA_002984905.1	124P37H1	no	NA	G_0489
H_influenzae_str_19P49H1_id_GCA_002989925_1	H_influenzae_str_19P49H1_id_GCA_002989925_1	H_influenzae	Yes	GCA_002989925_1	GCA_002989925.1	19P49H1	no	NA	G_0490
H_influenzae_str_PTHi_10490_id_GCA_900407395_1	H_influenzae_str_PTHi_10490_id_GCA_900407395_1	H_influenzae	Yes	GCA_900407395_1	GCA_900407395.1	PTHi_10490	no	NA	G_0491
H_influenzae_str_40_HINF_id_GCA_001056575_1	H_influenzae_str_40_HINF_id_GCA_001056575_1	H_influenzae	Yes	GCA_001056575_1	GCA_001056575.1	40_HINF	no	NA	G_0492
H_influenzae_str_AS012775_id_GCA_010603905_1	H_influenzae_str_AS012775_id_GCA_010603905_1	H_influenzae	Yes	GCA_010603905_1	GCA_010603905.1	AS012775	no	NA	G_0493
H_influenzae_str_C188_id_GCA_001909015_1	H_influenzae_str_C188_id_GCA_001909015_1	H_influenzae	Yes	GCA_001909015_1	GCA_001909015.1	C188	no	NA	G_0494
H_influenzae_str_20_id_GCA_003203235_1	H_influenzae_str_20_id_GCA_003203235_1	H_influenzae	Yes	GCA_003203235_1	GCA_003203235.1	20	no	NA	G_0495
H_influenzae_str_PTHi_5745_id_GCA_900408085_1	H_influenzae_str_PTHi_5745_id_GCA_900408085_1	H_influenzae	Yes	GCA_900408085_1	GCA_900408085.1	PTHi_5745	no	NA	G_0496
H_influenzae_str_84P48H1_id_GCA_002987705_1	H_influenzae_str_84P48H1_id_GCA_002987705_1	H_influenzae	Yes	GCA_002987705_1	GCA_002987705.1	84P48H1	no	NA	G_0497
H_influenzae_str_73P39H1_id_GCA_002986555_1	H_influenzae_str_73P39H1_id_GCA_002986555_1	H_influenzae	Yes	GCA_002986555_1	GCA_002986555.1	73P39H1	no	NA	G_0498
H_influenzae_str_37P6H2_id_GCA_002985285_1	H_influenzae_str_37P6H2_id_GCA_002985285_1	H_influenzae	Yes	GCA_002985285_1	GCA_002985285.1	37P6H2	no	NA	G_0499
H_influenzae_str_18P17H2_id_GCA_002984325_1	H_influenzae_str_18P17H2_id_GCA_002984325_1	H_influenzae	Yes	GCA_002984325_1	GCA_002984325.1	18P17H2	no	NA	G_0500
H_influenzae_str_94P40H1_id_GCA_002988935_1	H_influenzae_str_94P40H1_id_GCA_002988935_1	H_influenzae	Yes	GCA_002988935_1	GCA_002988935.1	94P40H1	no	NA	G_0501
H_influenzae_str_AS6_id_GCA_021391175_1	H_influenzae_str_AS6_id_GCA_021391175_1	H_influenzae	Yes	GCA_021391175_1	GCA_021391175.1	AS6	no	NA	G_0502
H_influenzae_str_33P110H3_id_GCA_002985205_1	H_influenzae_str_33P110H3_id_GCA_002985205_1	H_influenzae	Yes	GCA_002985205_1	GCA_002985205.1	33P110H3	no	NA	G_0503
H_influenzae_str_84P5H1_id_GCA_002988795_1	H_influenzae_str_84P5H1_id_GCA_002988795_1	H_influenzae	Yes	GCA_002988795_1	GCA_002988795.1	84P5H1	no	NA	G_0504
H_influenzae_str_AS11_id_GCA_021391155_1	H_influenzae_str_AS11_id_GCA_021391155_1	H_influenzae	Yes	GCA_021391155_1	GCA_021391155.1	AS11	no	NA	G_0505
H_influenzae_str_148P4H1_id_GCA_002985005_1	H_influenzae_str_148P4H1_id_GCA_002985005_1	H_influenzae	Yes	GCA_002985005_1	GCA_002985005.1	148P4H1	no	NA	G_0506
H_influenzae_str_63P50H1_id_GCA_002988525_1	H_influenzae_str_63P50H1_id_GCA_002988525_1	H_influenzae	Yes	GCA_002988525_1	GCA_002988525.1	63P50H1	no	NA	G_0507
H_influenzae_str_PTHi_5709_id_GCA_900408095_1	H_influenzae_str_PTHi_5709_id_GCA_900408095_1	H_influenzae	Yes	GCA_900408095_1	GCA_900408095.1	PTHi_5709	no	NA	G_0508
H_influenzae_str_34P4H6_id_GCA_002990245_1	H_influenzae_str_34P4H6_id_GCA_002990245_1	H_influenzae	Yes	GCA_002990245_1	GCA_002990245.1	34P4H6	no	NA	G_0509
H_influenzae_str_74P23H1_id_GCA_002988715_1	H_influenzae_str_74P23H1_id_GCA_002988715_1	H_influenzae	Yes	GCA_002988715_1	GCA_002988715.1	74P23H1	no	NA	G_0510
H_influenzae_str_46P159H1_id_GCA_002984685_1	H_influenzae_str_46P159H1_id_GCA_002984685_1	H_influenzae	Yes	GCA_002984685_1	GCA_002984685.1	46P159H1	no	NA	G_0511
H_influenzae_str_Hi1_id_GCA_021391125_1	H_influenzae_str_Hi1_id_GCA_021391125_1	H_influenzae	Yes	GCA_021391125_1	GCA_021391125.1	Hi1	no	NA	G_0512
H_influenzae_str_6P5H_id_GCA_002988635_1	H_influenzae_str_6P5H_id_GCA_002988635_1	H_influenzae	Yes	GCA_002988635_1	GCA_002988635.1	6P5H	no	NA	G_0513
H_influenzae_str_18P16H1_id_GCA_002985025_1	H_influenzae_str_18P16H1_id_GCA_002985025_1	H_influenzae	Yes	GCA_002985025_1	GCA_002985025.1	18P16H1	no	NA	G_0514
H_influenzae_str_45P11H1_id_GCA_002990495_1	H_influenzae_str_45P11H1_id_GCA_002990495_1	H_influenzae	Yes	GCA_002990495_1	GCA_002990495.1	45P11H1	no	NA	G_0515
H_influenzae_str_GE3_id_GCA_002093175_1	H_influenzae_str_GE3_id_GCA_002093175_1	H_influenzae	Yes	GCA_002093175_1	GCA_002093175.1	GE3	no	NA	G_0516
H_influenzae_str_87P128H2_id_GCA_002987835_1	H_influenzae_str_87P128H2_id_GCA_002987835_1	H_influenzae	Yes	GCA_002987835_1	GCA_002987835.1	87P128H2	no	NA	G_0517
H_influenzae_str_552_HINF_id_GCA_001057195_1	H_influenzae_str_552_HINF_id_GCA_001057195_1	H_influenzae	Yes	GCA_001057195_1	GCA_001057195.1	552_HINF	no	NA	G_0518
H_influenzae_str_73P2H1_id_GCA_002986475_1	H_influenzae_str_73P2H1_id_GCA_002986475_1	H_influenzae	Yes	GCA_002986475_1	GCA_002986475.1	73P2H1	no	NA	G_0519
H_influenzae_str_79P2H1_id_GCA_002986665_1	H_influenzae_str_79P2H1_id_GCA_002986665_1	H_influenzae	Yes	GCA_002986665_1	GCA_002986665.1	79P2H1	no	NA	G_0520
H_influenzae_str_AS012767_id_GCA_010604045_1	H_influenzae_str_AS012767_id_GCA_010604045_1	H_influenzae	Yes	GCA_010604045_1	GCA_010604045.1	AS012767	no	NA	G_0521
H_influenzae_str_27P12H6_id_GCA_002991325_1	H_influenzae_str_27P12H6_id_GCA_002991325_1	H_influenzae	Yes	GCA_002991325_1	GCA_002991325.1	27P12H6	no	NA	G_0522
H_influenzae_str_94P5H_id_GCA_002988915_1	H_influenzae_str_94P5H_id_GCA_002988915_1	H_influenzae	Yes	GCA_002988915_1	GCA_002988915.1	94P5H	no	NA	G_0523
H_influenzae_str_24P29H_id_GCA_002985105_1	H_influenzae_str_24P29H_id_GCA_002985105_1	H_influenzae	Yes	GCA_002985105_1	GCA_002985105.1	24P29H	no	NA	G_0524
H_influenzae_str_1200_id_GCA_001909005_1	H_influenzae_str_1200_id_GCA_001909005_1	H_influenzae	Yes	GCA_001909005_1	GCA_001909005.1	1200	no	NA	G_0525
H_influenzae_str_124P3H1_id_GCA_002983985_1	H_influenzae_str_124P3H1_id_GCA_002983985_1	H_influenzae	Yes	GCA_002983985_1	GCA_002983985.1	124P3H1	no	NA	G_0526
H_influenzae_str_107P50H1_id_GCA_002983885_1	H_influenzae_str_107P50H1_id_GCA_002983885_1	H_influenzae	Yes	GCA_002983885_1	GCA_002983885.1	107P50H1	no	NA	G_0527
H_influenzae_str_84P36H1_id_GCA_002987435_1	H_influenzae_str_84P36H1_id_GCA_002987435_1	H_influenzae	Yes	GCA_002987435_1	GCA_002987435.1	84P36H1	no	NA	G_0528
H_influenzae_str_R535_id_GCA_001908955_1	H_influenzae_str_R535_id_GCA_001908955_1	H_influenzae	Yes	GCA_001908955_1	GCA_001908955.1	R535	no	NA	G_0529
H_influenzae_str_536_HINF_id_GCA_001055275_1	H_influenzae_str_536_HINF_id_GCA_001055275_1	H_influenzae	Yes	GCA_001055275_1	GCA_001055275.1	536_HINF	no	NA	G_0530
H_influenzae_str_103P85H1_id_GCA_002989175_1	H_influenzae_str_103P85H1_id_GCA_002989175_1	H_influenzae	Yes	GCA_002989175_1	GCA_002989175.1	103P85H1	no	NA	G_0531
H_influenzae_str_39P20H1_id_GCA_002990375_1	H_influenzae_str_39P20H1_id_GCA_002990375_1	H_influenzae	Yes	GCA_002990375_1	GCA_002990375.1	39P20H1	no	NA	G_0532
H_influenzae_str_133P50H1_id_GCA_002984245_1	H_influenzae_str_133P50H1_id_GCA_002984245_1	H_influenzae	Yes	GCA_002984245_1	GCA_002984245.1	133P50H1	no	NA	G_0533
H_influenzae_str_48P28H1_id_GCA_002985445_1	H_influenzae_str_48P28H1_id_GCA_002985445_1	H_influenzae	Yes	GCA_002985445_1	GCA_002985445.1	48P28H1	no	NA	G_0534
H_influenzae_str_59P7H1_id_GCA_002985825_1	H_influenzae_str_59P7H1_id_GCA_002985825_1	H_influenzae	Yes	GCA_002985825_1	GCA_002985825.1	59P7H1	no	NA	G_0535
H_influenzae_str_84P15H4_id_GCA_002987015_1	H_influenzae_str_84P15H4_id_GCA_002987015_1	H_influenzae	Yes	GCA_002987015_1	GCA_002987015.1	84P15H4	no	NA	G_0536
H_influenzae_str_RHH_38_id_GCA_010367335_1	H_influenzae_str_RHH_38_id_GCA_010367335_1	H_influenzae	Yes	GCA_010367335_1	GCA_010367335.1	RHH_38	no	NA	G_0537
H_influenzae_str_106P7H1_id_GCA_002989195_1	H_influenzae_str_106P7H1_id_GCA_002989195_1	H_influenzae	Yes	GCA_002989195_1	GCA_002989195.1	106P7H1	no	NA	G_0538
H_influenzae_str_13P24H2_id_GCA_002984985_1	H_influenzae_str_13P24H2_id_GCA_002984985_1	H_influenzae	Yes	GCA_002984985_1	GCA_002984985.1	13P24H2	no	NA	G_0539
H_influenzae_str_24P17H1_id_GCA_002984385_1	H_influenzae_str_24P17H1_id_GCA_002984385_1	H_influenzae	Yes	GCA_002984385_1	GCA_002984385.1	24P17H1	no	NA	G_0540
H_influenzae_str_133P41H1_id_GCA_002991205_1	H_influenzae_str_133P41H1_id_GCA_002991205_1	H_influenzae	Yes	GCA_002991205_1	GCA_002991205.1	133P41H1	no	NA	G_0541
H_influenzae_str_50P5H1_id_GCA_002985405_1	H_influenzae_str_50P5H1_id_GCA_002985405_1	H_influenzae	Yes	GCA_002985405_1	GCA_002985405.1	50P5H1	no	NA	G_0542
H_influenzae_str_492_HINF_id_GCA_001076835_1	H_influenzae_str_492_HINF_id_GCA_001076835_1	H_influenzae	Yes	GCA_001076835_1	GCA_001076835.1	492_HINF	no	NA	G_0543
H_influenzae_str_48P162H1_id_GCA_002984805_1	H_influenzae_str_48P162H1_id_GCA_002984805_1	H_influenzae	Yes	GCA_002984805_1	GCA_002984805.1	48P162H1	no	NA	G_0544
H_influenzae_str_84P23H1_id_GCA_002987425_1	H_influenzae_str_84P23H1_id_GCA_002987425_1	H_influenzae	Yes	GCA_002987425_1	GCA_002987425.1	84P23H1	no	NA	G_0545
H_influenzae_str_124P2H1_id_GCA_002984015_1	H_influenzae_str_124P2H1_id_GCA_002984015_1	H_influenzae	Yes	GCA_002984015_1	GCA_002984015.1	124P2H1	no	NA	G_0546
H_influenzae_str_67P50H1_id_GCA_002986055_1	H_influenzae_str_67P50H1_id_GCA_002986055_1	H_influenzae	Yes	GCA_002986055_1	GCA_002986055.1	67P50H1	no	NA	G_0547
H_influenzae_str_101P47H1_id_GCA_002989135_1	H_influenzae_str_101P47H1_id_GCA_002989135_1	H_influenzae	Yes	GCA_002989135_1	GCA_002989135.1	101P47H1	no	NA	G_0548
H_influenzae_str_AS012773_id_GCA_010603885_1	H_influenzae_str_AS012773_id_GCA_010603885_1	H_influenzae	Yes	GCA_010603885_1	GCA_010603885.1	AS012773	no	NA	G_0549
H_influenzae_str_103P89H1_id_GCA_002989205_1	H_influenzae_str_103P89H1_id_GCA_002989205_1	H_influenzae	Yes	GCA_002989205_1	GCA_002989205.1	103P89H1	no	NA	G_0550
H_influenzae_str_24P44H4_id_GCA_002984425_1	H_influenzae_str_24P44H4_id_GCA_002984425_1	H_influenzae	Yes	GCA_002984425_1	GCA_002984425.1	24P44H4	no	NA	G_0551
H_influenzae_str_93P28H1_id_GCA_002988215_1	H_influenzae_str_93P28H1_id_GCA_002988215_1	H_influenzae	Yes	GCA_002988215_1	GCA_002988215.1	93P28H1	no	NA	G_0552
H_influenzae_str_98P5H3_id_GCA_002989005_1	H_influenzae_str_98P5H3_id_GCA_002989005_1	H_influenzae	Yes	GCA_002989005_1	GCA_002989005.1	98P5H3	no	NA	G_0553
H_influenzae_str_44P197H1_id_GCA_002985365_1	H_influenzae_str_44P197H1_id_GCA_002985365_1	H_influenzae	Yes	GCA_002985365_1	GCA_002985365.1	44P197H1	no	NA	G_0554
H_influenzae_str_HiP1_id_GCA_021390975_1	H_influenzae_str_HiP1_id_GCA_021390975_1	H_influenzae	Yes	GCA_021390975_1	GCA_021390975.1	HiP1	no	NA	G_0555
H_influenzae_str_34P8H9_id_GCA_002984585_1	H_influenzae_str_34P8H9_id_GCA_002984585_1	H_influenzae	Yes	GCA_002984585_1	GCA_002984585.1	34P8H9	no	NA	G_0556
H_influenzae_str_56P34H1_id_GCA_002985625_1	H_influenzae_str_56P34H1_id_GCA_002985625_1	H_influenzae	Yes	GCA_002985625_1	GCA_002985625.1	56P34H1	no	NA	G_0557
H_influenzae_str_87P138H1_id_GCA_002987795_1	H_influenzae_str_87P138H1_id_GCA_002987795_1	H_influenzae	Yes	GCA_002987795_1	GCA_002987795.1	87P138H1	no	NA	G_0558
H_influenzae_str_3P14H1_id_GCA_002985315_1	H_influenzae_str_3P14H1_id_GCA_002985315_1	H_influenzae	Yes	GCA_002985315_1	GCA_002985315.1	3P14H1	no	NA	G_0559
H_influenzae_str_27P5H2_id_GCA_002990095_1	H_influenzae_str_27P5H2_id_GCA_002990095_1	H_influenzae	Yes	GCA_002990095_1	GCA_002990095.1	27P5H2	no	NA	G_0560
H_influenzae_str_177_HINF_id_GCA_001055615_1	H_influenzae_str_177_HINF_id_GCA_001055615_1	H_influenzae	Yes	GCA_001055615_1	GCA_001055615.1	177_HINF	no	NA	G_0561
H_influenzae_str_124P14H1_id_GCA_002984885_1	H_influenzae_str_124P14H1_id_GCA_002984885_1	H_influenzae	Yes	GCA_002984885_1	GCA_002984885.1	124P14H1	no	NA	G_0562
H_influenzae_str_PTHi_12063_id_GCA_900407435_1	H_influenzae_str_PTHi_12063_id_GCA_900407435_1	H_influenzae	Yes	GCA_900407435_1	GCA_900407435.1	PTHi_12063	no	NA	G_0563
H_influenzae_str_37P4H1_id_GCA_002984595_1	H_influenzae_str_37P4H1_id_GCA_002984595_1	H_influenzae	Yes	GCA_002984595_1	GCA_002984595.1	37P4H1	no	NA	G_0564
H_influenzae_str_84P14H2_id_GCA_002991405_1	H_influenzae_str_84P14H2_id_GCA_002991405_1	H_influenzae	Yes	GCA_002991405_1	GCA_002991405.1	84P14H2	no	NA	G_0565
H_influenzae_str_1123_HINF_id_GCA_001076115_1	H_influenzae_str_1123_HINF_id_GCA_001076115_1	H_influenzae	Yes	GCA_001076115_1	GCA_001076115.1	1123_HINF	no	NA	G_0566
H_influenzae_str_14P26H2_id_GCA_002989635_1	H_influenzae_str_14P26H2_id_GCA_002989635_1	H_influenzae	Yes	GCA_002989635_1	GCA_002989635.1	14P26H2	no	NA	G_0567
H_influenzae_str_107P3H1_id_GCA_002983825_1	H_influenzae_str_107P3H1_id_GCA_002983825_1	H_influenzae	Yes	GCA_002983825_1	GCA_002983825.1	107P3H1	no	NA	G_0568
H_influenzae_str_44P104H1_id_GCA_002991415_1	H_influenzae_str_44P104H1_id_GCA_002991415_1	H_influenzae	Yes	GCA_002991415_1	GCA_002991415.1	44P104H1	no	NA	G_0569
H_influenzae_str_68P37H1_id_GCA_002988615_1	H_influenzae_str_68P37H1_id_GCA_002988615_1	H_influenzae	Yes	GCA_002988615_1	GCA_002988615.1	68P37H1	no	NA	G_0570
H_influenzae_str_121P25H1_id_GCA_002989335_1	H_influenzae_str_121P25H1_id_GCA_002989335_1	H_influenzae	Yes	GCA_002989335_1	GCA_002989335.1	121P25H1	no	NA	G_0571
H_influenzae_str_10P118H1_id_GCA_002989235_1	H_influenzae_str_10P118H1_id_GCA_002989235_1	H_influenzae	Yes	GCA_002989235_1	GCA_002989235.1	10P118H1	no	NA	G_0572
H_influenzae_str_1124_HINF_id_GCA_001053885_1	H_influenzae_str_1124_HINF_id_GCA_001053885_1	H_influenzae	Yes	GCA_001053885_1	GCA_001053885.1	1124_HINF	no	NA	G_0573
H_influenzae_str_133P17H1_id_GCA_002984225_1	H_influenzae_str_133P17H1_id_GCA_002984225_1	H_influenzae	Yes	GCA_002984225_1	GCA_002984225.1	133P17H1	no	NA	G_0574
H_influenzae_str_135P29H4_id_GCA_002989515_1	H_influenzae_str_135P29H4_id_GCA_002989515_1	H_influenzae	Yes	GCA_002989515_1	GCA_002989515.1	135P29H4	no	NA	G_0575
H_influenzae_str_49P21H1_id_GCA_002988385_1	H_influenzae_str_49P21H1_id_GCA_002988385_1	H_influenzae	Yes	GCA_002988385_1	GCA_002988385.1	49P21H1	no	NA	G_0576
H_influenzae_str_10P129H1_id_GCA_002983905_1	H_influenzae_str_10P129H1_id_GCA_002983905_1	H_influenzae	Yes	GCA_002983905_1	GCA_002983905.1	10P129H1	no	NA	G_0577
H_influenzae_str_43P2H1_id_GCA_002984645_1	H_influenzae_str_43P2H1_id_GCA_002984645_1	H_influenzae	Yes	GCA_002984645_1	GCA_002984645.1	43P2H1	no	NA	G_0578
H_influenzae_str_PTHi_9437_id_GCA_900408215_1	H_influenzae_str_PTHi_9437_id_GCA_900408215_1	H_influenzae	Yes	GCA_900408215_1	GCA_900408215.1	PTHi_9437	no	NA	G_0579
H_influenzae_str_AS012770_id_GCA_010603975_1	H_influenzae_str_AS012770_id_GCA_010603975_1	H_influenzae	Yes	GCA_010603975_1	GCA_010603975.1	AS012770	no	NA	G_0580
H_influenzae_str_63P35H1_id_GCA_002985855_1	H_influenzae_str_63P35H1_id_GCA_002985855_1	H_influenzae	Yes	GCA_002985855_1	GCA_002985855.1	63P35H1	no	NA	G_0581
H_influenzae_str_56P41H1_id_GCA_002985665_1	H_influenzae_str_56P41H1_id_GCA_002985665_1	H_influenzae	Yes	GCA_002985665_1	GCA_002985665.1	56P41H1	no	NA	G_0582
H_influenzae_str_RHH_3_id_GCA_015694745_1	H_influenzae_str_RHH_3_id_GCA_015694745_1	H_influenzae	Yes	GCA_015694745_1	GCA_015694745.1	RHH_3	no	NA	G_0583
H_influenzae_str_103P3H1_id_GCA_002984825_1	H_influenzae_str_103P3H1_id_GCA_002984825_1	H_influenzae	Yes	GCA_002984825_1	GCA_002984825.1	103P3H1	no	NA	G_0584
H_influenzae_str_91P4H1_id_GCA_002987945_1	H_influenzae_str_91P4H1_id_GCA_002987945_1	H_influenzae	Yes	GCA_002987945_1	GCA_002987945.1	91P4H1	no	NA	G_0585
